radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,310,410,9108,42247689,0,-85.1326,35.0563,12886,33,1,1458628861,1787513527,0
LTE,310,410,9108,42259728,0,-85.1666,35.2596,6683,48,1,1458628862,1747012385,0
LTE,310,410,9108,42259729,0,-85.1618,35.2933,6759,37,1,1458628862,1747012385,0
LTE,310,410,9108,42354441,0,-85.1726,35.1676,17206,50,1,1458628862,1776956405,0
LTE,310,410,9108,42364170,0,-85.1328,35.2425,1013,48,1,1458628862,1782090913,0
LTE,310,410,9108,42360329,0,-85.0577,35.0523,1375,48,1,1458628862,1743712152,0
LTE,310,410,9108,42354442,0,-85.2432,35.1876,2234,35,1,1458628862,1782090847,0
LTE,310,410,9108,42354440,0,-85.2053,35.2259,4680,50,1,1458628862,1782090849,0
LTE,310,410,9108,42259727,0,-85.1498,35.2883,2187,38,1,1458628862,1782090913,0
LTE,310,410,9108,42356744,0,-85.0493,35.1083,3359,27,1,1458628862,1787513529,0
LTE,310,410,9108,42356746,0,-85.0646,35.0885,5878,50,1,1458628862,1787513528,0
LTE,310,410,9108,42360330,0,-85.0771,35.0826,7538,50,1,1458628862,1743712153,0
LTE,310,260,43777,6383361,0,-86.7258,36.1413,6002,29,1,1458666226,1788291484,0
LTE,310,260,43777,6379522,0,-86.7606,36.0974,7482,26,1,1458666225,1767478143,0
LTE,310,260,43777,6385411,0,-86.7762,36.0706,8260,19,1,1458666226,1767478143,0
LTE,310,260,43777,6387458,0,-86.6915,36.209,4307,35,1,1458666226,1773965945,0
LTE,310,260,43777,6395393,0,-86.8286,36.2375,8686,50,1,1458666226,1756266591,0
LTE,310,260,43777,6866689,0,-86.6419,36.3069,8180,28,1,1458666227,1768443602,0
LTE,310,260,43777,6867714,0,-86.9111,36.1209,6989,32,1,1458666227,1788291483,0
LTE,310,260,43777,6383618,0,-86.689,36.1435,2332,50,1,1458666226,1753355403,0
LTE,310,260,43777,6383107,0,-86.7445,36.1471,6532,50,1,1458666226,1788291484,0
LTE,310,260,43777,6382339,0,-86.8417,36.154,2671,32,1,1458666226,1788291483,0
LTE,310,260,43777,6388482,0,-86.7128,36.0551,5987,23,1,1458666226,1767454503,0
LTE,310,260,43777,6387457,0,-86.7031,36.222,9731,29,1,1458666226,1773965945,0
LTE,310,260,43777,6387459,0,-86.7143,36.2311,8673,32,1,1458666226,1773965946,0
LTE,310,260,43777,6400259,0,-86.8869,36.1431,5983,29,1,1458666227,1761413702,0
LTE,310,260,43777,6868226,0,-86.5532,36.168,2115,28,1,1458666227,1788291485,0
LTE,310,260,43777,6866691,0,-86.6526,36.2989,7532,24,1,1458666227,1763839092,0
LTE,310,260,43777,6867202,0,-86.5933,36.3312,1309,50,1,1458666227,1769592422,0
LTE,310,260,43777,6384641,0,-86.8131,36.1185,4503,46,1,1458666226,1759890421,0
LTE,310,260,43777,6391042,0,-86.6582,36.1653,3027,28,1,1458666226,1788291484,0
LTE,310,260,43777,6866690,0,-86.6318,36.3016,7548,34,1,1458666227,1768773903,0
LTE,310,260,43777,6873857,0,-86.6537,36.3154,2502,35,1,1458666227,1766431022,0
LTE,310,260,43777,6873858,0,-86.6328,36.3096,4157,44,1,1458666227,1768773903,0
LTE,310,260,43777,6867715,0,-86.9246,36.133,1450,50,1,1458666227,1760668563,0
LTE,310,260,43777,6871810,0,-86.6976,36.2982,4092,21,1,1458666227,1767557582,0
LTE,310,260,43777,6871811,0,-86.719,36.2963,12336,40,1,1458666227,1766424127,0
LTE,310,260,43777,6999555,0,-86.6405,36.2599,8733,41,1,1458666228,1763988665,0
LTE,310,260,43777,6996993,0,-86.7252,36.2387,5986,28,1,1458666227,1773965946,0
LTE,310,260,44027,7059211,0,-85.6927,36.1077,22358,27,1,1458666228,1770606661,0
LTE,310,260,44027,7059213,0,-85.7291,36.1058,25624,41,1,1458666228,1788291487,0
LTE,310,260,43777,6385667,0,-86.7488,36.1229,6249,49,1,1458666226,1753355402,0
LTE,310,260,43777,6391043,0,-86.6777,36.1702,3612,26,1,1458666226,1773965945,0
LTE,310,260,43777,6994433,0,-86.877,36.146,2373,30,1,1458666227,1788291483,0
LTE,310,260,43777,6867713,0,-86.8992,36.1315,5665,34,1,1458666227,1788291483,0
LTE,310,260,43777,6994435,0,-86.8961,36.1366,8052,36,1,1458666227,1788291483,0
LTE,310,260,43777,6996994,0,-86.718,36.2308,8727,32,1,1458666227,1773965946,0
LTE,310,260,43777,6995714,0,-86.7242,36.0122,2382,31,1,1458666227,1766424124,0
LTE,310,260,43777,7059971,0,-86.5345,36.1681,6827,33,1,1458666228,1788291485,0
LTE,310,260,44027,8103937,0,-86.4341,36.123,14547,50,1,1458666229,1788291485,0
LTE,310,260,43777,6385409,0,-86.7704,36.1149,3485,27,1,1458666226,1767478143,0
LTE,310,260,43777,6384642,0,-86.8091,36.1096,6060,36,1,1458666226,1759964281,0
LTE,310,260,43777,6385410,0,-86.7652,36.0801,18150,36,1,1458666226,1767478143,0
LTE,310,260,43777,6397186,0,-86.6776,36.29,12307,31,1,1458666226,1766190601,0
LTE,310,260,43777,6868481,0,-86.4907,36.1713,26077,28,1,1458666227,1788291485,0
LTE,310,260,43777,6867458,0,-86.6351,36.2571,6184,34,1,1458666227,1763988664,0
LTE,310,260,43777,6868482,0,-86.4397,36.1806,3176,27,1,1458666227,1788291485,0
LTE,310,260,43777,6882050,0,-86.568,36.3283,1481,46,1,1458666227,1769592423,0
LTE,310,260,43777,6882051,0,-86.5876,36.3366,3883,37,1,1458666227,1769592423,0
LTE,310,260,43777,6994434,0,-86.8819,36.1392,1557,33,1,1458666227,1759964282,0
LTE,310,260,43777,6866947,0,-86.6176,36.2958,9665,38,1,1458666227,1774162982,0
LTE,310,260,43777,6996995,0,-86.7319,36.2393,5265,30,1,1458666227,1773965946,0
LTE,310,260,43777,6995715,0,-86.7417,36.0072,1158,32,1,1458666227,1766424124,0
LTE,310,260,44027,8525581,0,-85.8054,36.1418,29483,27,1,1458666229,1770607261,0
LTE,310,260,43777,6382082,0,-86.82,36.1365,1259,50,1,1458666226,1759890421,0
LTE,310,260,43777,6384643,0,-86.8162,36.1074,2084,34,1,1458666226,1759964281,0
LTE,310,260,43777,6391041,0,-86.6912,36.1867,7284,50,1,1458666226,1773965945,0
LTE,310,260,43777,6388483,0,-86.7274,36.0442,2603,31,1,1458666226,1767454503,0
LTE,310,260,43777,6397185,0,-86.6981,36.301,3190,36,1,1458666226,1767557582,0
LTE,310,260,43777,6400257,0,-86.869,36.1476,4411,28,1,1458666227,1760668562,0
LTE,310,260,43777,6397187,0,-86.7014,36.2921,2515,41,1,1458666226,1768402682,0
LTE,310,260,43777,6867203,0,-86.6226,36.3301,1480,27,1,1458666227,1768773903,0
LTE,310,260,43777,6868993,0,-86.7179,36.3586,3950,35,1,1458666227,1766424122,0
LTE,310,260,43777,6866945,0,-86.5793,36.3316,8443,36,1,1458666227,1769592423,0
LTE,310,260,43777,6868483,0,-86.4931,36.1738,8909,38,1,1458666227,1788291485,0
LTE,310,260,43777,6873859,0,-86.6584,36.3083,9560,27,1,1458666227,1768441741,0
LTE,310,260,43777,7058433,0,-86.6773,35.9933,4959,30,1,1458666228,1756009772,0
LTE,310,260,43777,7059970,0,-86.5215,36.1705,7996,29,1,1458666228,1788291485,0
LTE,310,260,44027,7925515,0,-86.0338,36.1742,19425,50,1,1458666229,1788291487,0
LTE,310,260,44027,7345932,0,-86.1922,36.1926,8404,27,1,1458666229,1770608281,0
LTE,310,260,44027,7345931,0,-86.173,36.1892,6835,27,1,1458666229,1770608161,0
LTE,310,260,43777,6995713,0,-86.7396,36.0183,4107,31,1,1458666227,1766424124,0
LTE,310,260,43777,6999553,0,-86.6203,36.2828,4328,45,1,1458666228,1774162982,0
LTE,310,260,44027,8525580,0,-85.7575,36.1203,19066,34,1,1458666229,1788291487,0
LTE,310,260,44027,8105473,0,-86.4478,36.3002,16144,50,1,1458666229,1769592424,0
LTE,310,260,44027,8525579,0,-85.7416,36.1119,17769,30,1,1458666229,1788291487,0
LTE,310,260,43777,6999554,0,-86.5952,36.2585,7750,16,1,1458666228,1774162981,0
LTE,310,260,44027,8540428,0,-85.9383,36.174,24756,27,1,1458666229,1781809081,0
LTE,310,260,44029,7596043,0,-86.9005,35.5268,11184,33,1,1458666230,1773965943,0
LTE,310,260,44029,7911436,0,-86.88,35.3874,9538,23,1,1458666230,1773965942,0
LTE,310,410,8195,39260950,0,-86.1535,37.0476,3921,28,1,1458876457,1756430702,0
LTE,310,410,8195,39260682,0,-86.3974,36.9661,1000,2,1,1445266966,1786567142,0
LTE,310,410,8195,39260694,0,-86.3894,36.9786,5483,27,1,1458876456,1785412982,0
LTE,310,410,8195,39268104,0,-86.3517,37.0091,3323,48,1,1458876458,1786567381,0
LTE,310,410,8195,39268105,0,-86.375,37,5210,50,1,1458876458,1786567321,0
LTE,310,410,8195,39251464,0,-86.4667,36.832,1271,27,1,1458876455,1786566661,0
LTE,310,410,8195,39261194,0,-86.092,37.0652,21290,27,1,1458876457,1785413821,0
LTE,310,410,8195,39260681,0,-86.396,36.9708,7892,44,1,1458876456,1786567201,0
LTE,310,410,8195,39260936,0,-86.1443,37.0509,2658,27,1,1458876457,1785413821,0
LTE,310,410,8195,39250953,0,-86.5446,36.6784,7993,27,1,1458876455,1786565761,0
LTE,310,410,8195,39260168,0,-86.4823,36.7725,3976,27,1,1458876456,1786566421,0
LTE,310,410,8195,39270166,0,-86.2612,37.0196,28302,50,1,1458876458,1785413401,0
LTE,310,410,8195,39251976,0,-86.4121,36.9437,3408,27,1,1458876455,1785412742,0
LTE,310,410,8195,39260695,0,-86.3952,36.9679,8209,27,1,1458876456,1785412861,0
LTE,310,410,8195,39270159,0,-86.264,37.0192,10419,33,1,1458876458,1756422244,0
LTE,310,410,8195,39251465,0,-86.4712,36.8193,2317,25,1,1458876455,1786566481,0
LTE,310,410,8195,39251990,0,-86.4074,36.9482,3447,27,1,1458876455,1785412861,0
LTE,310,410,8195,39260169,0,-86.5049,36.7375,8074,30,1,1458876456,1786566121,0
LTE,310,410,8195,39251222,0,-86.2782,37.0213,7698,35,1,1458876455,1785413221,0
LTE,310,410,8195,39260938,0,-86.2224,37.0379,4233,27,1,1458876457,1785413472,0
LTE,310,410,8195,40796945,0,-86.2417,37.0288,12642,38,1,1458876459,1756422245,0
LTE,310,410,8197,39204779,0,-88.3088,36.6466,15128,24,1,1458876467,1773946201,0
LTE,310,410,8208,39403779,0,-85.7703,36.6544,3588,50,1,1458876473,1762663861,0
LTE,310,410,8197,39198735,0,-88.8508,36.5336,3715,50,1,1458876466,1779922444,0
LTE,310,410,8197,39206167,0,-88.6564,37.0421,7380,49,1,1458876467,1779922629,0
LTE,310,410,8208,39401987,0,-85.7615,36.6483,500,50,1,1458876473,1762663862,0
LTE,310,410,8197,39200683,0,-88.6406,36.7636,7389,29,1,1458876466,1779922629,0
LTE,310,410,8197,39200684,0,-88.6566,36.7408,3524,26,1,1458876466,1779922629,0
LTE,310,410,8704,41239305,0,-88.8483,35.6522,21061,50,1,1458876524,1746846303,0
LTE,310,410,8704,43287313,0,-88.8554,35.6686,7183,25,1,1458876527,1746846304,0
LTE,310,410,8705,41240593,0,-88.2217,35.8156,24455,27,1,1458876528,1746846362,0
LTE,310,410,8705,41248527,0,-88.5711,35.7334,19853,27,1,1458876529,1746846307,0
LTE,310,410,8704,41265416,0,-88.7275,35.6848,14447,42,1,1458876525,1752558194,0
LTE,310,410,8705,41303825,0,-88.6975,35.6981,11150,50,1,1458876529,1752558193,0
LTE,310,410,8704,41265417,0,-88.7542,35.6827,17748,50,1,1458876525,1752558194,0
LTE,310,410,8704,41301770,0,-88.9462,35.6599,11261,50,1,1458876525,1746846302,0
LTE,310,410,8705,41249801,0,-88.4067,35.7844,3302,50,1,1458876529,1752558191,0
LTE,310,410,8705,41303824,0,-88.6294,35.719,23078,50,1,1458876529,1746846307,0
GSM,310,260,26361,3063,0,-86.0531,37.0933,1785,24,1,1458942621,1763614245,0
GSM,310,260,26305,9012,0,-88.6147,37.08,2403,50,1,1458942618,1768625101,0
LTE,310,410,8856,41755416,0,-86.8319,35.9181,10704,24,1,1459262914,1753355345,0
LTE,310,410,8197,39204780,0,-88.3128,36.6179,1921,49,1,1458876467,1773946501,0
LTE,310,410,8837,41762568,0,-86.2748,35.6655,5229,27,1,1459313199,1785402901,0
LTE,310,410,8837,41762570,0,-86.2924,35.6858,2514,28,1,1459313199,1785403021,0
LTE,310,410,8848,41850378,0,-86.6073,36.3703,5901,50,1,1459399685,1762948509,0
LTE,310,410,8838,41751049,0,-86.8191,36.1352,5064,50,1,1458628812,1759890421,0
LTE,310,410,8704,43287447,0,-88.8566,35.6633,2280,50,1,1459462065,1746846304,0
LTE,310,410,8852,41731848,0,-86.6321,36.5496,4359,22,1,1459580758,1786565161,0
LTE,310,410,8838,43047953,0,-86.7468,36.083,7098,50,1,1459609649,1770124981,0
LTE,310,260,43777,6882049,0,-86.5364,36.3523,5288,47,1,1458666227,1769592423,0
LTE,310,410,8846,41775626,0,-87.3766,36.0615,2019,29,1,1459714062,1779922448,0
LTE,310,410,8846,41775625,0,-87.3514,36.0331,2707,27,1,1460078743,1779922814,0
LTE,310,260,43777,6865921,0,-86.6017,36.2527,3218,22,1,1460088328,1774162981,0
LTE,310,410,9101,42246664,0,-85.272,35.0165,2891,47,1,1460254128,1787513507,0
LTE,310,410,9101,42246666,0,-85.2858,35.0185,4964,27,1,1460254128,1787513507,0
LTE,310,410,9093,42254351,0,-85.0846,35.4034,6758,10,1,1458628848,1782090912,0
LTE,310,410,8846,41858576,0,-87.1046,35.8762,11022,27,1,1458628819,1746858486,0
LTE,310,410,9101,42246408,0,-85.2587,35.0777,8669,28,1,1461179143,1747005303,0
LTE,310,410,9101,42249737,0,-85.2348,35.0289,9647,50,1,1461293794,1767997142,0
LTE,310,410,9101,42246410,0,-85.2727,35.0686,5981,50,1,1461361189,1747005303,0
LTE,310,410,9101,42246409,0,-85.2706,35.0591,3388,27,1,1461361189,1747005303,0
LTE,310,410,8856,41825552,0,-86.8753,35.8967,2013,43,1,1458628833,1753355347,0
LTE,310,410,8838,41739016,0,-86.7824,36.1904,8320,50,1,1458628811,1773933661,0
LTE,310,410,8833,41824266,0,-86.6716,36.0736,8828,50,1,1461688366,1773840601,0
LTE,310,410,8838,41830410,0,-86.8632,36.1522,7825,27,1,1461884762,1761413702,0
LTE,310,410,9101,42245647,0,-85.3148,35.2017,4588,49,1,1458628853,1748068563,0
LTE,310,410,8838,43021463,0,-86.7298,36.1403,4718,50,1,1461980783,1773933301,0
LTE,310,410,8838,43005335,0,-86.7168,36.1025,15197,35,1,1462208722,1786562401,0
LTE,310,410,9101,42984855,0,-85.2346,35.0062,5841,50,1,1462341946,1773924241,0
LTE,310,410,8848,43131031,0,-86.6198,36.3312,1822,37,1,1462579543,1778782983,0
LTE,310,410,8849,42269456,0,-85.4076,35.2543,14169,25,1,1458628825,1748068565,0
LTE,310,410,8840,41846025,0,-86.9378,36.3524,1774,27,1,1463047860,1782919021,0
LTE,310,410,8852,41852424,0,-86.7004,36.4493,2733,27,1,1463192729,1786564861,0
LTE,310,410,8840,41846026,0,-86.9512,36.3601,9371,26,1,1463227565,1782918961,0
LTE,310,410,8852,41766153,0,-86.5074,36.3396,6116,24,1,1463450735,1779816842,0
LTE,310,410,8838,41830409,0,-86.8375,36.1518,5127,50,1,1463544335,1761413704,0
LTE,310,410,8852,41852426,0,-86.7018,36.4419,24825,50,1,1463926246,1752558136,0
LTE,310,410,8852,41852425,0,-86.707,36.4352,1204,27,1,1463926246,1786564801,0
LTE,310,410,8837,41836552,0,-86.5339,35.9367,3827,27,1,1464355037,1786559761,0
LTE,310,410,8837,41836554,0,-86.5133,35.9151,8445,27,1,1464418022,1786559641,0
LTE,310,410,8837,41836553,0,-86.5018,35.9079,5895,28,1,1464418022,1786559581,0
LTE,310,410,8840,41879818,0,-86.8885,36.1392,9073,27,1,1464530834,1761413703,0
LTE,310,410,8840,41879816,0,-86.8771,36.1461,8398,50,1,1464530834,1761413703,0
GSM,310,260,31402,13531,0,-86.8941,35.898,2777,27,1,1464586128,1753355342,0
LTE,310,410,8840,43141137,0,-86.8936,36.1673,6011,37,1,1464664353,1759893242,0
LTE,310,410,8834,41833496,0,-87.3646,36.5087,1988,18,1,1464916733,1774026661,0
LTE,310,410,8840,41846024,0,-86.8881,36.3383,3949,23,1,1464917771,1782919081,0
LTE,310,410,8838,43012759,0,-86.8002,36.1568,1110,15,1,1465184837,1772408043,0
LTE,310,410,8834,41833482,0,-87.3708,36.5156,7659,21,1,1465500034,1779922814,0
LTE,310,410,8833,42984087,0,-86.7858,36.038,1102,50,1,1465944996,1756422187,0
LTE,310,410,8852,41798153,0,-86.5131,36.5772,3712,11,1,1466258765,1765914422,0
LTE,310,410,9101,42250762,0,-85.5326,35.0099,15672,50,1,1466352384,1787513498,0
LTE,310,410,9101,42344456,0,-85.3789,35.0217,2030,42,1,1466481929,1787513503,0
LTE,310,410,9101,42344457,0,-85.3941,35.0046,1723,36,1,1466481929,1787513503,0
LTE,310,410,8195,39260952,0,-86.225,37.0387,2792,27,1,1466636912,1785413461,0
LTE,310,410,8837,41938954,0,-86.0271,35.4188,21270,29,1,1466751953,1773844021,0
LTE,310,410,8840,41743368,0,-86.7537,36.2484,8752,31,1,1466820335,1762349102,0
LTE,310,260,43777,6867201,0,-86.6151,36.3546,1647,37,1,1467681079,1768773902,0
LTE,310,410,9108,42255626,0,-85.0805,35.0391,1762,14,1,1468203919,1743712152,0
LTE,310,410,8197,39205037,0,-88.3151,36.6017,1000,9,1,1468302351,1773946561,0
LTE,310,410,8840,41743369,0,-86.7456,36.2381,22905,33,1,1468476335,1762349102,0
LTE,310,410,8195,39251210,0,-86.3412,37.0124,12359,28,1,1458876455,1786567441,0
LTE,310,410,8846,41766920,0,-88.092,35.856,22714,27,1,1468634745,1773950761,0
LTE,310,410,8834,41840151,0,-87.4274,36.6387,1802,5,1,1468670742,1774028281,0
LTE,310,410,8852,41879306,0,-86.5668,36.334,2479,31,1,1468670742,1760562423,0
LTE,310,410,8837,41730057,0,-86.4629,35.8723,3509,27,1,1468681561,1786559401,0
LTE,310,410,8837,41730058,0,-86.4934,35.8923,7855,27,1,1468681561,1786559581,0
LTE,310,410,8846,41766921,0,-88.0971,35.8391,21844,32,1,1468710361,1779922447,0
LTE,310,410,8846,41766922,0,-88.1329,35.8235,18386,27,1,1468710361,1779922447,0
LTE,310,410,8834,41797130,0,-87.3605,36.5358,9034,19,1,1458628799,1779922814,0
LTE,310,410,8195,39261101,0,-86.2101,37.0354,20256,27,1,1468803944,1786567801,0
LTE,310,410,9101,42275337,0,-85.2363,35.1345,5222,50,1,1468836340,1747005302,0
LTE,310,410,8834,41797144,0,-87.3706,36.5317,6016,13,1,1469234777,1774027022,0
LTE,310,410,8839,42251272,0,-85.5897,35.0999,12090,39,1,1469245515,1746858584,0
LTE,310,410,8846,41846537,0,-87.2634,36.0141,13230,50,1,1469293841,1752558143,0
LTE,310,410,8846,41846538,0,-87.337,36.0202,7673,29,1,1469293841,1779922814,0
LTE,310,410,8852,41879305,0,-86.5643,36.3267,1625,39,1,1469406353,1766463721,0
LTE,310,410,8839,42251273,0,-85.629,35.0499,6108,50,1,1469434082,1746858544,0
LTE,310,410,8195,39250967,0,-86.5518,36.6726,3110,27,1,1469520348,1785409321,0
LTE,310,410,8852,41790736,0,-86.2873,36.5465,10876,9,1,1469520349,1760743143,0
LTE,310,410,8195,39268118,0,-86.372,37.0042,3168,28,1,1458876458,1785413102,0
LTE,310,410,8848,41891338,0,-86.6425,36.3564,3241,24,1,1469764970,1760388841,0
LTE,310,410,8195,39251115,0,-86.5291,36.704,4876,28,1,1469948796,1752558133,0
LTE,310,410,8195,39251116,0,-86.5575,36.6633,2238,50,1,1469948796,1752558134,0
LTE,310,410,8846,41735689,0,-87.3722,36.0143,3221,27,1,1470000080,1779922813,0
LTE,310,410,8846,41735690,0,-87.4143,36.0021,2850,29,1,1470000080,1779922814,0
LTE,310,410,9108,42255625,0,-85.0931,35.0044,3790,16,1,1470020779,1743712152,0
LTE,310,410,8838,41752213,0,-86.7737,36.1216,6301,50,1,1470108425,1756422188,0
LTE,310,410,8856,41856777,0,-86.8427,35.8183,2182,27,1,1470189333,1770126541,0
LTE,310,410,8836,41752840,0,-86.9657,36.0855,21753,27,1,1470197016,1752558140,0
LTE,310,410,8836,41752842,0,-86.9596,36.081,10750,27,1,1470197016,1752558140,0
LTE,310,410,8848,41850377,0,-86.5887,36.3458,12856,14,1,1470364575,1779816842,0
LTE,310,410,8838,41860616,0,-86.7723,36.1253,8040,50,1,1470640627,1756422189,0
LTE,310,410,8856,41856776,0,-86.8322,35.853,10241,28,1,1470760229,1770126485,0
LTE,310,410,8195,39251224,0,-86.3542,37.0091,1953,28,1,1470902808,1785413161,0
LTE,310,410,9101,42270472,0,-85.3822,35.2105,2021,50,1,1470951620,1748327797,0
LTE,310,410,8838,43139478,0,-86.7748,36.1643,3905,39,1,1471061134,1773933301,0
LTE,310,410,8838,43006103,0,-86.77,36.1647,5820,24,1,1471061134,1772487485,0
LTE,310,410,8840,41743370,0,-86.7713,36.2157,9061,50,1,1471145229,1773839581,0
LTE,310,410,8838,41860617,0,-86.7719,36.1181,9494,50,1,1471165639,1756422188,0
LTE,310,410,8195,39251371,0,-86.2815,37.0156,7604,27,1,1471230444,1756422244,0
LTE,310,410,8195,39250966,0,-86.5378,36.7033,14771,50,1,1471237706,1785411781,0
LTE,310,410,8838,41859351,0,-86.7669,36.1653,6651,35,1,1471322858,1772487485,0
LTE,310,410,8838,43139477,0,-86.7774,36.181,9664,50,1,1471322858,1786563121,0
LTE,310,410,8195,39268119,0,-86.3868,36.9918,4457,27,1,1458876458,1785413041,0
LTE,310,410,8848,41891337,0,-86.6105,36.3257,8729,32,1,1471788599,1760388841,0
LTE,310,410,8852,41879304,0,-86.5401,36.3303,8109,43,1,1471788600,1762109762,0
LTE,310,410,8846,41816503,0,-87.4706,36.8819,7347,19,1,1471957610,1774029721,0
LTE,310,410,8846,43147158,0,-87.4761,36.8299,1000,3,1,1472078940,1743682322,0
LTE,310,410,8846,41745589,0,-87.469,36.8856,1789,50,1,1472522763,1774029661,0
LTE,310,410,8834,43111095,0,-87.4575,36.7055,4710,29,1,1472617532,1782916621,0
LTE,310,410,8846,41796790,0,-87.4636,36.7153,3346,28,1,1472680105,1782914821,0
LTE,310,410,8195,39251627,0,-86.47,36.8256,28779,50,1,1472764148,1756422198,0
LTE,310,410,8832,41781514,0,-86.9006,35.5268,1470,50,1,1472862376,1756422137,0
LTE,310,410,8832,41781512,0,-86.9029,35.5366,5700,29,1,1472862376,1770127741,0
LTE,310,410,8197,39196845,0,-88.6639,37.0382,2900,20,1,1472907988,1779922629,0
LTE,310,410,8832,41781513,0,-86.8938,35.5025,3477,28,1,1472998001,1770127923,0
LTE,310,410,8195,39251479,0,-86.4752,36.7985,10394,50,1,1473002314,1785412081,0
LTE,310,410,8195,39268268,0,-86.3788,36.9947,4534,28,1,1473044741,1756422243,0
LTE,310,410,8852,41851657,0,-86.4371,36.3321,4862,37,1,1473225203,1779816842,0
LTE,310,410,8832,41841416,0,-86.8861,35.0577,22715,29,1,1473487686,1756422132,0
LTE,310,410,8852,41851656,0,-86.4425,36.3547,5448,28,1,1473566738,1779816842,0
LTE,310,410,8840,43014423,0,-86.8145,36.1054,1000,10,1,1473702194,1759956183,0
LTE,310,410,8195,39258027,0,-86.3988,36.9575,25845,42,1,1473881781,1756422243,0
LTE,310,410,8195,39251628,0,-86.4781,36.796,24928,50,1,1473881781,1752558132,0
LTE,310,410,8838,41737482,0,-86.7548,36.1528,8073,50,1,1474410429,1773840301,0
LTE,310,410,8838,41737481,0,-86.7493,36.1458,7947,50,1,1474410429,1773840301,0
LTE,310,410,8838,41728790,0,-86.7839,36.1357,3220,31,1,1474495607,1760834701,0
LTE,310,410,8846,41867190,0,-87.4806,36.8272,4110,15,1,1474844771,1774029241,0
LTE,310,410,8846,41867189,0,-87.4524,36.8642,4516,18,1,1475100399,1774029421,0
LTE,310,410,8833,41778069,0,-86.7926,36.0022,3003,23,1,1475211964,1756422187,0
LTE,310,410,8846,41808655,0,-87.5242,36.7604,8013,27,1,1475241316,1773937501,0
LTE,310,410,9101,43247889,0,-85.1594,35.0407,9583,50,1,1475323555,1776957061,0
LTE,310,410,8195,39260843,0,-86.3921,36.9823,7634,46,1,1475467531,1756422243,0
LTE,310,410,8195,39260844,0,-86.3856,36.9722,24111,28,1,1475467531,1756422243,0
